run_timestamp,site_company,primary_server,primary_version,media_servers,media_server_count,total_server_count,current_version,target_version,feature_id,feature_title,category,impact,site_relevance,relevance_reason,description,doc_url,policy_types_on_site,has_msdp,has_worm,has_tape,has_k8s,has_slp,job_count
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,cloud-scale-enhancements,Cloud Scale enhancements and deployment updates,Cloud,Medium,Not Applicable,No matching workloads or storage detected at this site,Updates to Cloud Scale Technology deployment for AWS and Azure including Terraform improvements.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172702917-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,parallel-restore-cloud-vm,Parallel restore for cloud virtual machines,Restore,High,High,Site has VMware policies (1679 clients),"Cloud-hosted VMs can now be restored in parallel, significantly reducing RTO.",https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172703229-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,azure-deny-all,Support for protecting Azure disks with DENY_ALL network policy,Cloud,Medium,Medium,Site has VMware policies (1679 clients),NetBackup can now back up Azure managed disks even when the DENY_ALL network policy is enforced.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172703368-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,file-hash-threat-detection,File hash calculation for threat detection,Security,High,High,Applies to all NetBackup environments,NetBackup can compute file hashes during backup for use with anomaly detection and threat intelligence.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172703373-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,job-resiliency-oracle-sql,Job resiliency for Oracle and MS-SQL-Server policies,Database,High,Not Applicable,No matching workloads or storage detected at this site,Backup jobs for Oracle and MS-SQL-Server can now recover from transient errors without full restarts.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172704007-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,kvm-enhancements,Enhancements in KVM support,Virtualization,Low,Not Applicable,No matching workloads or storage detected at this site,Improved support for KVM virtual machines including new backup and restore capabilities.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172704058-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,sap-hana-intelligent-policy,SAP HANA intelligent policy,Database,Low,Not Applicable,No matching workloads or storage detected at this site,New intelligent policy type for automated SAP HANA backup management.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172704070-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,role-elevation,Role elevation feature,Security,High,High,Applies to all NetBackup environments,Users can now temporarily elevate their RBAC role for specific administrative tasks.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172704185-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,kms-webui,KMS configuration and management using web UI,Security,Medium,Medium,Applies to all NetBackup environments,Key Management Service (KMS) can now be fully configured and managed through the NetBackup web UI.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172704501-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,troubleshooter-webui,Troubleshooter in web UI,Web UI,Medium,Medium,Applies to all NetBackup environments,New guided troubleshooting wizard in the web UI to diagnose common job failure scenarios.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172704517-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,eeb-management-webui,Enhancements in EEB management web UI,Web UI,Medium,Medium,Applies to all NetBackup environments,"Improved Emergency Engineering Binary (EEB) listing, installation status, and management in the web UI.",https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172704518-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,exchange-recovery-webui,MS Exchange Recovery from NetBackup Web UI,Web UI,Medium,Medium,Site has MS-Windows policies,Microsoft Exchange mailbox and database restores can now be initiated directly from the web UI.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172627819-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,log-collection-webui,Enhanced Log Collection in NetBackup Web UI,Web UI,Medium,Medium,Applies to all NetBackup environments,Log collection for support cases can now be triggered and downloaded through the web UI.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172477452-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,backup-selections-tab,Backup Selections Tab in Policies in NetBackup Web UI,Web UI,Low,Low,Applies to all NetBackup environments,A dedicated Backup Selections tab is now available when creating or editing policies in the web UI.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172477465-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,job-priority-activity-monitor,Change job priority for queued jobs in Activity Monitor,Web UI,Medium,Medium,Applies to all NetBackup environments,Administrators can now adjust the priority of queued jobs in real time from the Activity Monitor.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172473980-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,enhanced-report-time,Enhanced report time selection and control,Web UI,Low,Low,Applies to all NetBackup environments,Reporting views now support custom time ranges and improved filtering.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172477619-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,mongodb-ops-manager,Enhanced Backup Capabilities for MongoDB Ops Manager,Database,Low,Not Applicable,No matching workloads or storage detected at this site,New features for MongoDB Ops Manager backups including incremental support.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172476607-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,java-ui-eol,EOL of NetBackup Administration Console (Java UI) starting with 11.2,Admin - Breaking Change,Critical,Critical,Applies to all NetBackup environments,The legacy Java-based Administration Console is end-of-life in 11.2. All administration must migrate to the web UI.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172705033-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,k8s-flexible-version,Flexible Version Compatibility for Kubernetes Operator,Kubernetes,High,High,Site has Kubernetes policies (21 clients),The NetBackup Kubernetes operator now supports a broader range of Kubernetes API versions.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172627734-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,shutdown-commands-deprecated,Several shutdown commands to be deprecated in a future release,Admin - Breaking Change,Medium,Medium,Applies to all NetBackup environments,bpdown and related shutdown commands are marked for deprecation. Migrate to supported alternatives.,https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v114644710-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,support-additions-11.2,NetBackup 11.2 support additions and changes,Support,Medium,Medium,Applies to all NetBackup environments,"New OS, hardware, and platform support added in 11.2 including updated compatibility matrices.",https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172451039-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
2026-08-10T18:01:20Z,CBC Companies,nbuapri01ulnp.cbc.local,10.5.0.1,med01mlnp.cbc.local; nbuamed01ulnp.cbc.local; nbuamed02ulnp.cbc.local,3,4,10.5.0.1,11.2,cloud-config-update,Update cloud configuration file after install/upgrade to NetBackup 11.2,Cloud - Action Required,High,High,Applies to all NetBackup environments,"After upgrading to 11.2, the cloud configuration file must be updated on the primary and media servers immediately.",https://docs.cohesity.com/docs/netbackup/11.2/103228346-171368441-0/v172451203-171368441,Kubernetes:21; MS-Windows:3; NBU-Catalog:3; NDMP:19; Standard:29; Sybase:1; Universal-Share:4; VMware:1679,True,True,True,True,True,27714
